"Gridcell_ID","WM_ngdc_depth_m"
102733,-2881.82050333087
102734,-2907.63582200247
102735,-2906.42905055487
102736,-2899.60743944637
102737,-2895.30313348137
102738,-2921.83712308453
102739,-3069.82872996301
102740,-2922.54256055363
102741,-2917.20217337614
102742,-2945.71639950678
102743,-2923.03404991352
102744,-2920.12796840286
102745,-2924.52844806316
102746,-2931.34897606711
102747,-2939.64849457058
102748,-2949.50130928854
102749,-2960.14768130242
102750,-2963.54159051618
102751,-2961.48203799655
102752,-2956.41513580247
102753,-2950.6709351098
102754,-2952.33143350604
102755,-2965.42035027134
102756,-2963.30764676862
102757,-2973.85080227104
102758,-2968.70593031875
102759,-2994.29649728663
102760,-2983.34430473373
102761,-2975.52094744634
102762,-2976.04698467622
102763,-2980.94956928378
102764,-2984.2553165183
102765,-2985.99610741562
102766,-2989.16838725611
102767,-2994.86441596846
102768,-2991.97616106719
102769,-2909.90305493964
102770,-2191.76035122434
102771,-1684.01093903638
102772,-1404.10358467244
102773,-1154.24513580247
102774,-534.364189022889
102775,-196.486017262639
102776,-125.549839545791
102777,-102.199061032864
102778,-103.99849568434
102779,-107.756963273355
102780,-108.053421959626
102781,-103.015428289311
102782,-102.15881773399
102783,-97.5755434782609
102784,-89.3218688362919
102785,-80.7767177459219
102786,-69.9295930949445
102787,-52.7108674223756
102788,-23.8983142493639
103042,-2771.89594728171
103043,-2624.36575308642
103044,-2637.40318361303
103045,-2713.46568675889
103046,-2531.99384881423
103047,-2567.59720849802
103048,-2625.85191310787
103049,-2749.75544578908
103050,-2815.41406712734
103051,-2828.29656874846
103052,-2813.09377777778
103053,-2849.88374505929
103054,-2896.59802615347
103055,-2888.81643227239
103056,-2893.31742349457
103057,-2888.09560927479
103058,-2878.75743209877
103059,-2925.82101753519
103060,-2929.03125308337
103061,-2912.5438825851
103062,-2903.41751482213
103063,-2882.76191415886
103064,-2887.15869297164
103065,-2884.2827611756
103066,-2897.64783144406
103067,-2895.30256980479
103068,-2939.18688686221
103069,-3061.32908956329
103070,-2918.6547654321
103071,-2927.26684729064
103072,-2961.34479269497
103073,-2960.99254320988
103074,-2951.38406403941
103075,-2935.67068837898
103076,-2927.75880611741
103077,-2935.89896296296
103078,-2949.72463625154
103079,-2948.23797187269
103080,-2959.80327747659
103081,-2951.49743399951
103082,-2949.08429874291
103083,-2941.31162102147
103084,-2948.19269856931
103085,-2957.28350184957
103086,-2951.53427796944
103087,-2959.46346390737
103088,-2967.09278147327
103089,-2991.2054047384
103090,-2967.77936821323
103091,-2964.48579517479
103092,-2964.34935897436
103093,-2969.47838972586
103094,-2972.69035907526
103095,-2973.29915945612
103096,-2976.62013769363
103097,-2981.52494437577
103098,-2983.8627643876
103099,-2864.45477014335
103100,-2325.25934659789
103101,-1776.11776185771
103102,-1279.49045622688
103103,-944.130572622266
103104,-676.953975308642
103105,-365.613132559862
103106,-154.373004926108
103107,-131.963450652227
103108,-112.516412401575
103109,-94.7732724580454
103110,-93.5179822397632
103111,-101.540024630542
103112,-100.340572556762
103113,-96.1523610427939
103114,-87.5769990128332
103115,-78.7668142681427
103116,-69.7595120749138
103117,-53.3682727946627
103118,-26.986696969697
103372,-2829.14147982063
103373,-2784.04589598225
103374,-2787.3605087676
103375,-2785.36102196988
103376,-2605.23740439181
103377,-2629.31006413419
103378,-2675.3936621455
103379,-2768.13223181258
103380,-2828.77865778436
103381,-2830.03010858835
103382,-2823.14598324298
103383,-2855.74111549852
103384,-2903.92348297977
103385,-2892.20671604938
103386,-2893.40468557337
103387,-2866.50545140602
103388,-2857.0889135255
103389,-2887.12854675549
103390,-2940.42159427443
103391,-2909.75892504931
103392,-2906.51601774273
103393,-2904.77099481609
103394,-2897.84030549396
103395,-2861.45060478894
103396,-2875.21264169542
103397,-2894.68973599803
103398,-2950.82802955665
103399,-3066.29427443238
103400,-2923.03965050455
103401,-2908.92119417715
103402,-2942.98951394029
103403,-2955.13519429415
103404,-2963.12835636723
103405,-2968.13666830951
103406,-2937.89146311374
103407,-2928.51877922717
103408,-2944.04794284306
103409,-2942.18120226657
103410,-2942.64217402021
103411,-2943.23864924821
103412,-2929.99320364442
103413,-2922.44280078895
103414,-2925.43900517114
103415,-2933.54044389642
103416,-2946.93544491003
103417,-2945.13715483235
103418,-2956.73070672248
103419,-2984.62811422944
103420,-2954.39797979798
103421,-2949.97120987654
103422,-2952.26413470993
103423,-2956.078979793
103424,-2959.90402072028
103425,-2959.44179361179
103426,-2962.71969846762
103427,-2968.09246070727
103428,-2972.59076086957
103429,-2753.23674121406
103430,-2214.94647435897
103431,-1691.03026867143
103432,-1254.10735004916
103433,-939.667234147545
103434,-704.257371794872
103435,-556.949545342836
103436,-326.274796948068
103437,-169.583033292232
103438,-122.629181055747
103439,-95.9467996061054
103440,-91.998421701603
103441,-94.2976612506155
103442,-94.9841172125092
103443,-93.5155363748459
103444,-85.4899459193707
103445,-76.4536321103177
103446,-68.1716957912872
103447,-54.9146856581532
103448,-29.2689636608345
103449,-0.3375
103702,-2812.92524271845
103703,-2823.2146039604
103704,-2830.03328402367
103705,-2822.81142081894
103706,-2679.30911105639
103707,-2726.76762022195
103708,-2727.85869297164
103709,-2769.32243589744
103710,-2830.04151455353
103711,-2826.44536945813
103712,-2846.89953132708
103713,-2853.88383440118
103714,-2877.19011828487
103715,-2871.77617052735
103716,-2893.00175135668
103717,-2851.13505052995
103718,-2849.42807493222
103719,-2888.96921940409
103720,-2943.00896993593
103721,-2926.22541286665
103722,-2904.78270935961
103723,-2899.84218172864
103724,-2898.19353884094
103725,-2887.21708097465
103726,-2861.82858199753
103727,-2868.26853628536
103728,-2966.72511100148
103729,-3062.40573326772
103730,-2925.71241685144
103731,-2907.95234220907
103732,-2900.70253320216
103733,-2926.67821050037
103734,-2938.39635378172
103735,-2938.4810298103
103736,-2934.84202506758
103737,-2922.48680641184
103738,-2936.95220389067
103739,-2939.9413546798
103740,-2930.14784429662
103741,-2929.54708343588
103742,-2909.67212912765
103743,-2906.43778926637
103744,-2910.21353679547
103745,-2916.65049236829
103746,-2929.4718257874
103747,-2938.15260955194
103748,-2953.34240631164
103749,-2976.16798818025
103750,-2944.20590115564
103751,-2938.24809254246
103752,-2943.2173988154
103753,-2945.95308126688
103754,-2947.40554323725
103755,-2948.85832922622
103756,-2950.97041492757
103757,-2955.78654985192
103758,-2959.36185795036
103759,-2720.84852289513
103760,-2068.56623952686
103761,-1525.95567567568
103762,-1156.41577520335
103763,-959.973134695888
103764,-707.365651853671
103765,-607.522060635938
103766,-547.631616559882
103767,-265.439438700148
103768,-143.641135972461
103769,-110.854433800049
103770,-95.0110427939006
103771,-91.5335631617828
103772,-91.3984263584952
103773,-87.7998032464338
103774,-81.9010848126233
103775,-74.8180452978828
103776,-67.6524489293625
103777,-54.5413725006171
103778,-31.89513633014
103779,-1.71866404715128
104033,-2832.21185255799
104034,-2833.21032273959
104035,-2811.09500246184
104036,-2762.76628050283
104037,-2812.32513553475
104038,-2799.00337438424
104039,-2818.83299655002
104040,-2844.66616559882
104041,-2840.52610194533
104042,-2845.43436807095
104043,-2856.92277764098
104044,-2883.64724137931
104045,-2874.42064468504
104046,-2885.04690962817
104047,-2832.0615858163
104048,-2831.985218034
104049,-2860.06180743659
104050,-2917.75933579336
104051,-2935.05971435607
104052,-2904.00633160877
104053,-2908.31955719557
104054,-2896.01436668309
104055,-2890.12653713724
104056,-2886.15678404334
104057,-2886.37759172618
104058,-3039.25904059041
104059,-3036.53916789759
104060,-2923.64326188716
104061,-2912.41769041769
104062,-2902.81446525382
104063,-2890.07674304016
104064,-2883.58104719764
104065,-2915.97687576876
104066,-2946.04484967965
104067,-2920.39340551181
104068,-2928.1441270623
104069,-2931.30009844942
104070,-2925.05352666503
104071,-2915.0152842727
104072,-2917.96281073099
104073,-2918.0621402214
104074,-2912.51097711051
104075,-2909.31906988189
104076,-2922.16543665437
104077,-2931.41617502458
104078,-2947.23973949373
104079,-2963.49394536057
104080,-2937.2929521932
104081,-2928.53978388998
104082,-2932.28714355949
104083,-2936.08811050814
104084,-2934.60676968359
104085,-2938.12464910121
104086,-2941.25527935023
104087,-2942.13516834603
104088,-2946.72022609978
104089,-2702.81579206701
104090,-1916.4963172109
104091,-1395.21926108374
104092,-1183.06053536346
104093,-937.527981313007
104094,-709.743226600985
104095,-573.773517105587
104096,-505.826380368098
104097,-361.46838614591
104098,-167.604504061039
104099,-125.797094311746
104100,-112.906045711477
104101,-101.081520669291
104102,-90.7678975873954
104103,-83.1555555555556
104104,-78.8398870888562
104105,-72.4649950835792
104106,-67.8191389913899
104107,-55.106234658812
104108,-37.8106650246305
104109,-3.46477079796265
104363,-2842.55616966581
104364,-2840.95559931085
104365,-2813.78726914553
104366,-2812.06003941858
104367,-2824.90484744095
104368,-2818.63014035952
104369,-2834.2342765748
104370,-2850.51953259533
104371,-2851.20709359606
104372,-2863.4377766847
104373,-2882.91478838583
104374,-2890.09630632849
104375,-2871.65781442284
104376,-2871.28950344149
104377,-2840.87068668472
104378,-2838.84007868208
104379,-2850.02405811377
104380,-2886.50581137651
104381,-2953.98518063406
104382,-2912.27935531496
104383,-2918.79096059113
104384,-2911.3302382707
104385,-2892.99103448276
104386,-2885.82830095894
104387,-2895.47133710909
104388,-3074.37795527157
104389,-3006.57892663712
104390,-2805.93182600147
104391,-2872.46879153335
104392,-2906.55768757688
104393,-2903.39928764431
104394,-2888.20664533596
104395,-2874.82932349323
104396,-2882.88314883149
104397,-2925.53207964602
104398,-2917.37793611794
104399,-2919.29196560197
104400,-2919.26510711647
104401,-2906.1958937792
104402,-2913.13295650037
104403,-2922.52591590853
104404,-2912.60248279253
104405,-2906.43906096362
104406,-2919.94542322835
104407,-2925.31469357618
104408,-2931.22243243243
104409,-2949.72316384181
104410,-2931.90211302211
104411,-2921.74038414184
104412,-2920.27130584192
104413,-2923.55774613307
104414,-2922.23088489031
104415,-2926.20012260912
104416,-2930.0621402214
104417,-2926.61043456911
104418,-2932.9573786647
104419,-2600.89446078431
104420,-1799.88025603151
104421,-1361.20721118469
104422,-1279.43085629921
104423,-927.738213582677
104424,-772.872662576687
104425,-608.155716388616
104426,-427.264862204724
104427,-360.875528775209
104428,-221.222263222632
104429,-140.716674852652
104430,-130.014787521493
104431,-114.084571989208
104432,-88.9446082043724
104433,-77.4894270961397
104434,-72.2538385826772
104435,-70.8227686255225
104436,-68.7529830591701
104437,-55.4274822260358
104438,-39.7478880157171
104439,-7.06343859649123
104693,-2830.61276595745
104694,-2831.06840466926
104695,-2788.68811515748
104696,-2823.60017224409
104697,-2830.17311854402
104698,-2835.26506024096
104699,-2838.75356440511
104700,-2850.32037401575
104701,-2852.22197100025
104702,-2856.4024600246
104703,-2865.3578597786
104704,-2870.08707616708
104705,-2863.08533464567
104706,-2864.46918533104
104707,-2859.02047186041
104708,-2862.98783185841
104709,-2862.61812146545
104710,-2859.25113077679
104711,-2951.04012785837
104712,-2909.20277641278
104713,-2886.64949594296
104714,-2898.58753687316
104715,-2908.19425202653
104716,-2890.13894218942
104717,-2930.04032891507
104718,-3068.51178351784
104719,-2917.66811594203
104720,-2867.67603244838
104721,-2900.22022140221
104722,-2897.90630365465
104723,-2903.71715830875
104724,-2901.27066633882
104725,-2890.72085482682
104726,-2881.63858615611
104727,-2913.05058968059
104728,-2905.28957974932
104729,-2908.40213916892
104730,-2907.58720530452
104731,-2897.80380835381
104732,-2898.34895603046
104733,-2895.10304818092
104734,-2894.76516936672
104735,-2915.61657662083
104736,-2922.85025779524
104737,-2918.74442534381
104738,-2925.61074766355
104739,-2937.6186086529
104740,-2921.41045142296
104741,-2916.12891507118
104742,-2907.45547624908
104743,-2909.55507601766
104744,-2911.87420858896
104745,-2913.90878661088
104746,-2916.47802844532
104747,-2913.97135826772
104748,-2918.082655561
104749,-2645.15874538745
104750,-1872.12805296714
104751,-1308.50113105483
104752,-1252.49928694369
104753,-1097.00871907911
104754,-903.515766208251
104755,-596.027630285152
104756,-421.645637748833
104757,-278.835833333333
104758,-304.968325569993
104759,-180.011888970769
104760,-169.515479115479
104761,-130.361071516343
104762,-93.4963199214917
104763,-74.0195534838077
104764,-56.70659637077
104765,-71.4471165644172
104766,-73.9898746620791
104767,-58.3066715903496
104768,-41.3172693726937
104769,-7.96982210927573
105024,-2840.77144559174
105025,-2831.67990654206
105026,-2830.32656518537
105027,-2833.15411649054
105028,-2830.74007380074
105029,-2821.13216129825
105030,-2844.38995085995
105031,-2850.60877149877
105032,-2859.35425479587
105033,-2860.18481572482
105034,-2853.36848574238
105035,-2855.47156886816
105036,-2860.53143278447
105037,-2844.44484878289
105038,-2843.64700098328
105039,-2849.55692911454
105040,-2864.18611452445
105041,-2925.88141135972
105042,-2903.17153732809
105043,-2892.18200785469
105044,-2887.35374969265
105045,-2907.50382822086
105046,-2910.54831736674
105047,-3035.02852579853
105048,-3000.98580550098
105049,-2912.33276877761
105050,-2903.39798426745
105051,-2897.22525747916
105052,-2897.29109909024
105053,-2897.76227574343
105054,-2899.85322224945
105055,-2898.97082514735
105056,-2907.89186732187
105057,-2906.19117936118
105058,-2900.20965364775
105059,-2904.89560843965
105060,-2895.96766437684
105061,-2895.53972501841
105062,-2887.97163555992
105063,-2896.34884577603
105064,-2891.63167976424
105065,-2884.42455192733
105066,-2901.58527607362
105067,-2908.17328918322
105068,-2926.28668464934
105069,-2925.5308390579
105070,-2911.59375153752
105071,-2911.61694873682
105072,-2898.27367001716
105073,-2897.03253012048
105074,-2899.47460161804
105075,-2902.34422652611
105076,-2903.50434782609
105077,-2902.40742283195
105078,-2910.84454277286
105079,-2772.58834641806
105080,-2001.27241040746
105081,-1185.20167035126
105082,-1090.60119863014
105083,-1239.47282555283
105084,-973.628329238329
105085,-665.302253797158
105086,-413.531609899534
105087,-392.392879941075
105088,-378.946845077339
105089,-319.662877485883
105090,-233.273434814633
105091,-148.242478527607
105092,-109.66381934217
105093,-75.9364662576687
105094,-57.6151656441718
105095,-80.0983092379319
105096,-76.087530622244
105097,-59.4009551800147
105098,-41.9332761998041
105099,-11.9657502329916
105354,-2847.6371459695
105355,-2792.40404808636
105356,-2830.54751842752
105357,-2832.85095823096
105358,-2797.97698354213
105359,-2686.00677966102
105360,-2815.38418079096
105361,-2851.35460574797
105362,-2850.37303729146
105363,-2842.27512278978
105364,-2831.57338571078
105365,-2850.2058433587
105366,-2842.0089548577
105367,-2786.53635247914
105368,-2852.49960726559
105369,-2845.57595279075
105370,-2843.5784592738
105371,-2888.10517283648
105372,-2907.62507367387
105373,-2890.49980353635
105374,-2897.85398381956
105375,-2910.01073446328
105376,-2986.90149583129
105377,-3072.93102431835
105378,-2935.49865196078
105379,-2910.72746928747
105380,-2903.95071078431
105381,-2900.54613307145
105382,-2899.32753623188
105383,-2904.9230825778
105384,-2903.74867452135
105385,-2902.13637702504
105386,-2908.54397546012
105387,-2906.75947071796
105388,-2897.44099043883
105389,-2889.36272392638
105390,-2886.99408298551
105391,-2887.67942618931
105392,-2881.43708609272
105393,-2889.49301299338
105394,-2878.73376655223
105395,-2882.80201128281
105396,-2896.06715758468
105397,-2897.69477043948
105398,-2919.2634936212
105399,-2914.27515314874
105400,-2901.16352278295
105401,-2900.82790469172
105402,-2890.41228543404
105403,-2885.83655729677
105404,-2886.39484156227
105405,-2888.3064444989
105406,-2888.11096663395
105407,-2887.7788131437
105408,-2906.97749448394
105409,-2865.49063954913
105410,-2197.45470169408
105411,-1297.20640743458
105412,-904.631262278979
105413,-1181.97575460123
105414,-1064.71592076302
105415,-814.394773006135
105416,-594.561109747115
105417,-398.948711656442
105418,-342.132166462668
105419,-308.888399412628
105420,-257.20886602988
105421,-157.837643889297
105422,-123.881024760971
105423,-80.5839950980392
105424,-64.8039489820947
105425,-81.5303067484663
105426,-75.3053277682298
105427,-59.8087650380555
105428,-44.2260890846794
105429,-11.9737976144671
105684,-2854.9354719764
105685,-2803.43717161797
105686,-2822.76944239745
105687,-2834.27221404026
105688,-2785.92063803681
105689,-2545.87396420691
105690,-2694.42821393523
105691,-2846.53442944785
105692,-2861.86710009814
105693,-2869.52618404908
105694,-2859.56052502453
105695,-2867.31790275049
105696,-2840.51945534838
105697,-2667.86889870002
105698,-2856.59409313725
105699,-2861.20524509804
105700,-2860.18435273888
105701,-2869.99256624141
105702,-2918.04661598823
105703,-2896.56260741468
105704,-2887.35924019608
105705,-2900.21049534085
105706,-3009.1235395189
105707,-3012.48192505511
105708,-2921.56440844379
105709,-2914.00551605786
105710,-2907.47307503678
105711,-2901.08610702013
105712,-2899.80129679472
105713,-2905.61243866536
105714,-2906.27343481463
105715,-2906.36471453075
105716,-2907.15876591577
105717,-2903.81924963217
105718,-2891.51189600196
105719,-2881.60625153224
105720,-2878.51866568555
105721,-2875.10695907866
105722,-2884.56137254902
105723,-2884.09159313726
105724,-2877.14018622887
105725,-2876.43819206271
105726,-2885.2129071761
105727,-2889.22375704139
105728,-2904.26984555038
105729,-2903.33000490677
105730,-2890.34673034533
105731,-2885.42221678493
105732,-2881.17298357441
105733,-2876.26276048051
105734,-2874.7915851272
105735,-2873.75308278064
105736,-2872.71951577403
105737,-2873.87407952872
105738,-2890.19241682975
105739,-2610.726485027
105740,-2205.49799608993
105741,-1695.64914089347
105742,-955.580426261636
105743,-1004.95437866928
105744,-1063.15013496933
105745,-783.949742457689
105746,-546.556723716381
105747,-371.448226082701
105748,-307.890929149301
105749,-244.354610102992
105750,-252.972020598333
105751,-171.883141386915
105752,-133.480568488116
105753,-93.9842272838599
105754,-77.521969140338
105755,-80.6752814488497
105756,-75.1755077073648
105757,-62.1473813020068
105758,-46.3430640805303
105759,-16.5574767961499
106014,-2864.53934599156
106015,-2858.70684494603
106016,-2857.97487733072
106017,-2852.19774509804
106018,-2761.64674019608
106019,-2519.94056441718
106020,-2683.90860716037
106021,-2859.94925226771
106022,-2860.60321314692
106023,-2859.08527321735
106024,-2861.07541063986
106025,-2862.40754901961
106026,-2844.21434526729
106027,-2665.46134412558
106028,-2861.41004901961
106029,-2870.03308012742
106030,-2865.89975496202
106031,-2887.63895976447
106032,-2904.35241362411
106033,-2886.5582619339
106034,-2871.65661349693
106035,-2882.69331537708
106036,-3035.64758637589
106037,-2970.14968137255
106038,-2912.76527709662
106039,-2901.59911872705
106040,-2897.26846493379
106041,-2895.77333007096
106042,-2896.82632998284
106043,-2903.53294925227
106044,-2903.51926089085
106045,-2901.83459843291
106046,-2903.20308823529
106047,-2895.89776906104
106048,-2882.3280744733
106049,-2874.68036719706
106050,-2866.09130541269
106051,-2872.48063173359
106052,-2884.13377418565
106053,-2868.15308521058
106054,-2863.45682430777
106055,-2863.82439980402
106056,-2877.43102180838
106057,-2881.92102300538
106058,-2889.11055079559
106059,-2900.9859030837
106060,-2879.09051005395
106061,-2874.72604753737
106062,-2864.84349315068
106063,-2861.74979171772
106064,-2860.03312101911
106065,-2854.98340664712
106066,-2852.32560137457
106067,-2856.31729782556
106068,-2871.15260058881
106069,-2601.92140590676
106070,-2210.15350834151
106071,-1754.71218497676
106072,-859.681853753974
106073,-803.111694042658
106074,-1012.23321917808
106075,-746.670845552297
106076,-520.948480392157
106077,-363.762990196078
106078,-241.79137254902
106079,-246.853535600685
106080,-282.424406945463
106081,-187.897677261614
106082,-141.615687714146
106083,-109.139500734214
106084,-91.4034761321909
106085,-85.365801077903
106086,-77.5644711067581
106087,-67.0105623471883
106088,-50.4465900757761
106089,-18.4950302216252
106344,-2867.81036414566
106345,-2863.12426470588
106346,-2865.0482252142
106347,-2849.94273462387
106348,-2716.70441176471
106349,-2576.1392699657
106350,-2731.27353589806
106351,-2846.70321078431
106352,-2851.01146777751
106353,-2852.18214985309
106354,-2852.89096031357
106355,-2857.66446240509
106356,-2805.19049951028
106357,-2577.98344760039
106358,-2845.97038489826
106359,-2863.71604605585
106360,-2890.67518962564
106361,-2893.82820073439
106362,-2885.61112745098
106363,-2887.06972589329
106364,-2867.31639344262
106365,-2879.78874724197
106366,-3041.6088530203
106367,-2965.08296151017
106368,-2915.71388753056
106369,-2902.11754471943
106370,-2898.16705796038
106371,-2893.56204701273
106372,-2893.05405537858
106373,-2894.65243216817
106374,-2895.44480901077
106375,-2899.28529772115
106376,-2901.8623500612
106377,-2888.00998043053
106378,-2878.35314257765
106379,-2868.99522526934
106380,-2862.75273083517
106381,-2851.69322075379
106382,-2862.04012239902
106383,-2859.95161448141
106384,-2849.19840998043
106385,-2852.98208516887
106386,-2865.67127477367
106387,-2872.57676866585
106388,-2872.35488850772
106389,-2903.62748166259
106390,-2877.97693059629
106391,-2871.27006852668
106392,-2854.97988238177
106393,-2856.43194139194
106394,-2847.84415075869
106395,-2841.19649853085
106396,-2839.07546386719
106397,-2850.5493872549
106398,-2867.49623931624
106399,-2624.28257352941
106400,-1815.31476772616
106401,-1316.77821515892
106402,-1210.74745098039
106403,-1103.46142578125
106404,-1000.48548032266
106405,-695.215160421259
106406,-550.413271302644
106407,-394.045701025892
106408,-384.394163614164
106409,-338.974492540964
106410,-278.841888916075
106411,-204.528505015904
106412,-151.756919315403
106413,-124.886591632004
106414,-106.31563111546
106415,-97.4124938875306
106416,-82.6334718826406
106417,-69.4957884427032
106418,-54.8278294953454
106419,-19.96127133608
106674,-2853.77683397683
106675,-2851.55357142857
106676,-2846.0699167075
106677,-2866.33198628459
106678,-2827.53792850147
106679,-2749.08337007103
106680,-2821.12948090108
106681,-2837.28259485924
106682,-2823.94757590597
106683,-2857.15647807984
106684,-2860.48358208955
106685,-2862.4986784141
106686,-2768.18734703867
106687,-2596.16519823789
106688,-2852.14560802545
106689,-2876.68962056304
106690,-2888.30053895149
106691,-2878.76028368794
106692,-2876.31239608802
106693,-2877.84474135818
106694,-2872.9039843559
106695,-2884.72097405776
106696,-3035.58944920441
106697,-2989.51254585473
106698,-2924.409030837
106699,-2907.1497432135
106700,-2900.56731898239
106701,-2896.35954946131
106702,-2894.94862026862
106703,-2883.88514075887
106704,-2883.80347613219
106705,-2884.5666096309
106706,-2878.50444553004
106707,-2873.7841370869
106708,-2870.78480919765
106709,-2861.63436888454
106710,-2848.92452922475
106711,-2844.41217901687
106712,-2843.12243150685
106713,-2838.48204940083
106714,-2841.23268948655
106715,-2840.47802493278
106716,-2852.56553409924
106717,-2871.78905448326
106718,-2867.80791788856
106719,-2877.85133414933
106720,-2883.78098384728
106721,-2862.33322753906
106722,-2846.36094284319
106723,-2846.30181328106
106724,-2837.06896046852
106725,-2827.07107195301
106726,-2833.53349633252
106727,-2842.91815738025
106728,-2853.06577017115
106729,-2504.18761602345
106730,-1486.13221787982
106731,-1329.47280078412
106732,-1609.10182926829
106733,-1339.37049180328
106734,-982.04511627907
106735,-623.67149829185
106736,-565.054015133024
106737,-493.20127232689
106738,-409.177304964539
106739,-301.095744680851
106740,-299.802664385236
106741,-233.636170212766
106742,-173.540146699267
106743,-144.566552650867
106744,-127.113217688737
106745,-113.000536847243
106746,-96.8724651844613
106747,-73.0190231990232
106748,-58.058984375
106749,-27.7426253155427
107004,-2852.16629834254
107005,-2850.36510034263
107006,-2853.91622613803
107007,-2857.90621634851
107008,-2866.8064334638
107009,-2843.16800391389
107010,-2856.77111763267
107011,-2861.69914362613
107012,-2866.04441997063
107013,-2867.63318670577
107014,-2863.83682407634
107015,-2862.84850709741
107016,-2782.11342626559
107017,-2741.38715753425
107018,-2872.07834799609
107019,-2888.41946686231
107020,-2882.60332599658
107021,-2872.70648397357
107022,-2875.40913978495
107023,-2878.40593841642
107024,-2867.23261508325
107025,-2878.33704517705
107026,-3000.52448630137
107027,-3026.18834595651
107028,-2930.9287986298
107029,-2908.15264957265
107030,-2896.88685756241
107031,-2890.59115995116
107032,-2885.8727361723
107033,-2882.302225483
107034,-2876.08019029031
107035,-2874.08015640274
107036,-2866.71693173477
107037,-2859.75210268949
107038,-2855.63379765396
107039,-2846.69271927681
107040,-2844.33463605276
107041,-2835.6290913532
107042,-2834.38549450549
107043,-2831.04436568076
107044,-2829.73484848485
107045,-2832.40366837858
107046,-2840.97182685253
107047,-2859.9735826002
107048,-2856.44213867188
107049,-2860.79306471306
107050,-2875.80483752749
107051,-2863.16389432485
107052,-2839.50958770432
107053,-2830.43545787546
107054,-2821.99184423218
107055,-2813.02588980985
107056,-2814.00437438905
107057,-2823.19636408004
107058,-2830.95381418093
107059,-2364.15065917969
107060,-1472.49368575624
107061,-1569.26743677043
107062,-1765.06915544676
107063,-1641.97885085575
107064,-1121.46817738791
107065,-686.970405669599
107066,-532.339618488628
107067,-445.245698924731
107068,-421.367520117045
107069,-369.848170731707
107070,-361.825274725275
107071,-282.5876953125
107072,-198.250122070312
107073,-164.058258111735
107074,-143.329056695992
107075,-127.919104696673
107076,-111.56188614708
107077,-87.1083068653799
107078,-62.4197654532128
107079,-32.8368204804045
107334,-2844.22511848341
107335,-2845.89953499755
107336,-2801.93469437653
107337,-2826.92201319326
107338,-2851.90039091131
107339,-2863.8019804401
107340,-2865.32043510144
107341,-2865.39929112686
107342,-2864.9214861892
107343,-2866.86548521144
107344,-2869.21825067188
107345,-2869.7595505618
107346,-2830.61180929095
107347,-2827.35122189638
107348,-2869.18833455613
107349,-2887.41871030777
107350,-2860.93110188126
107351,-2867.08391113281
107352,-2873.94889867841
107353,-2874.64891383939
107354,-2871.72170410156
107355,-2887.75832314837
107356,-2935.79292337726
107357,-3053.87158590308
107358,-2981.58299585265
107359,-2947.80281173594
107360,-2927.7906097561
107361,-2907.05129521017
107362,-2893.90129552677
107363,-2885.78197560976
107364,-2877.54506595017
107365,-2874.30933757028
107366,-2872.95510503175
107367,-2863.75297560976
107368,-2850.13368318282
107369,-2839.88681640625
107370,-2839.89853372434
107371,-2831.89948717949
107372,-2833.72741265575
107373,-2820.01051732552
107374,-2819.22267512814
107375,-2826.30510253906
107376,-2842.49546230788
107377,-2827.13555555556
107378,-2835.89372098705
107379,-2851.16889811874
107380,-2861.35320653499
107381,-2855.12372592051
107382,-2833.91389772449
107383,-2818.69068292683
107384,-2806.40194931774
107385,-2792.75266634051
107386,-2799.28803314648
107387,-2813.8807682897
107388,-2815.67614410906
107389,-2225.98595890411
107390,-1742.86164516914
107391,-1706.1052592955
107392,-1787.89046574006
107393,-1779.65143832277
107394,-1226.25427872861
107395,-774.599315905204
107396,-519.640676728335
107397,-397.335705581282
107398,-382.645079365079
107399,-418.339081582804
107400,-358.510869565217
107401,-342.145962429861
107402,-242.257902439024
107403,-182.127339359883
107404,-158.839819556206
107405,-142.013367421476
107406,-123.588897022938
107407,-99.5858780487805
107408,-68.9635210924165
107409,-36.6041533546326
107410,-6.18512035010941
107664,-2834.22162162162
107665,-2823.36630009775
107666,-2793.45416158165
107667,-2516.54643206256
107668,-2694.79853336593
107669,-2824.48043478261
107670,-2843.77175665771
107671,-2818.74799706888
107672,-2856.7548828125
107673,-2863.59191302223
107674,-2869.39487304688
107675,-2884.05128205128
107676,-2884.14148365056
107677,-2879.75419921875
107678,-2883.97338867188
107679,-2884.21796187683
107680,-2873.61529066927
107681,-2880.29263234935
107682,-2882.78589555881
107683,-2878.78960880196
107684,-2877.13574042449
107685,-2887.28764346764
107686,-2910.83266601562
107687,-3047.83225176872
107688,-2938.46775769419
107689,-2837.72293801855
107690,-2904.93547363281
107691,-2926.31629611532
107692,-2902.8933284636
107693,-2890.85285784074
107694,-2887.77569020279
107695,-2870.8319112628
107696,-2869.19975621648
107697,-2885.710546875
107698,-2882.43094017094
107699,-2856.69960918417
107700,-2832.06169227018
107701,-2835.36520360888
107702,-2836.8527818448
107703,-2811.76769155686
107704,-2811.72046840693
107705,-2815.38095121951
107706,-2858.30673170732
107707,-2848.10114578255
107708,-2819.16761765423
107709,-2836.44163414634
107710,-2840.55296703297
107711,-2848.11089978054
107712,-2829.64700292398
