"Gridcell_ID","WM_depth_m"
1821,-4144.83696668615
1822,-4105.22513416816
1823,-4247.26021314387
1824,-4294.17212336892
1825,-4179.56795857988
1826,-4056.902989449
1827,-4183.63410991637
1828,-3632.13697824809
1829,-1994.85812425329
1830,-1358.66137566138
1831,-2072.78345280765
1832,-3250.85479129924
1833,-3848.40710872162
1834,-3910.88082437276
1835,-3899.92886537331
1836,-4165.14008363202
1837,-4129.2189888301
1838,-4163.06959378734
1839,-4193.94679600235
1840,-4195.01504424779
1841,-4122.52292221236
1842,-4190.52775304245
1843,-4175.49122285034
1844,-4050.43091334895
1845,-3785.80615292712
1846,-3597.259553204
1847,-3841.62314540059
1848,-3920.89177233854
1849,-3903.89222983031
1850,-3875.17702503682
1851,-3845.5214942188
1852,-3849.11354228267
1853,-3937.6628250591
1854,-4018.42674970344
1855,-4024.10192023634
1856,-4002.346884273
1857,-3990.73236943051
1858,-3876.85650756004
1859,-3821.00384047267
1860,-3817.09917110716
1861,-3835.80420616114
1862,-3859.6035450517
1863,-3924.75895765472
1864,-3894.93451851852
1865,-3900.09709887507
1866,-3890.16321703134
1867,-3861.44112426036
1868,-3856.46317657498
1869,-3828.84576672587
1870,-3860.31292517007
1871,-3975.28389579633
1872,-4047.84442472641
1873,-3955.2688777021
1874,-3834.11475894706
1875,-3895.38887244747
1876,-4020.39371479395
1877,-4022.2
1878,-3958.45034094278
1879,-3956.17188422918
1880,-3982.73072360617
1881,-3913.0630364013
1882,-3717.32101684895
1883,-3780.88378298251
1884,-3977.82299054374
1885,-4103.57638682883
1886,-4133.76786769049
1887,-4105.85714285714
1888,-3999.63897102306
1889,-3801.19082840237
1890,-3824.47791283724
1891,-3773.8415607449
1892,-3775.40154211151
1893,-3801.95626477541
1894,-3718.94225644063
1895,-3734.41119005329
1896,-3788.67534773602
1897,-3765.486230382
1898,-3747.43626146111
1899,-3660.54607407407
1900,-3623.22130177515
1901,-3461.18047337278
1902,-3598.98281990521
1903,-3642.59846017175
1904,-3680.83846153846
1905,-3684.25147928994
1906,-3648.75511414171
1907,-3546.69230769231
1908,-3266.24414814815
1909,-3154.30405205561
1910,-3148.78649689073
1911,-3139.73414344991
1912,-3058.03253475303
1913,-3101.00799763033
1914,-3172.33747779751
1915,-3126.09177027827
1916,-3013.01778304683
1917,-2982.13808397398
1918,-2548.43081481481
1919,-2355.58619668246
1920,-2469.92075694855
1921,-2426.66439371479
1922,-2672.96213017751
1923,-2749.72186018957
1924,-2677.9842962963
1925,-2464.14763313609
1926,-2163.50133333333
1927,-1769.97424511545
1928,-1407.03373779225
1929,-2344.0142306552
1930,-3123.09177027827
1931,-3152.24585308057
1932,-2689.24140995261
1933,-2201.95556872038
1934,-2207.1642454788
1935,-2552.01776724904
1936,-2810.28812555523
1937,-2713.58637037037
1938,-2828.03851851852
1939,-2923.8957037037
1940,-2928.02162322275
1941,-2887.29354265403
1942,-2709.696412689
1943,-2557.45782775969
1944,-2678.81079478055
1945,-2688.71712085308
1946,-2477.86585726977
1947,-2321.39887307236
1948,-1618.76296296296
1949,-1696.08350607048
1950,-1349.06014814815
1951,-1747.82182033798
1952,-1842.37962688777
1953,-1588.95136417556
1954,-1288.12922347362
1955,-1371.54841575363
1956,-1147.63533946042
1957,-505.941595019271
1958,-159.875815056313
1959,-102.357037037037
1960,-87.2045656685443
1961,-70.0580912863071
1962,-45.5933056872038
1963,-19.3339393939394
1964,0
1982,-4520.07054886212
1983,-4552.53689839572
1984,-4564.94891659246
1985,-4586.4911354877
1986,-4584.88337292161
1987,-4449.52738059923
1988,-4381.0556346382
1989,-4306.46026706231
1990,-4365.33632858838
1991,-4478.40397744138
1992,-4518.8131376038
1993,-4554.83441115396
1994,-4548.50412340552
1995,-4507.70540059347
1996,-4540.31770462633
1997,-4537.77932977461
1998,-4389.80723820825
1999,-4598.78651052476
2000,-4615.84475088968
2001,-4508.85899259259
2002,-4660.68109792285
2003,-4598.30910708988
2004,-4472.08147599289
2005,-4586.73207715134
2006,-4697.63320474777
2007,-4580.3286688408
2008,-4486.87617071725
2009,-4402.20148235992
2010,-4573.66488730724
2011,-4654.91372258447
2012,-4640.89949614701
2013,-4555.00477319893
2014,-4507.50904239549
2015,-4454.86566943128
2016,-4149.04373333333
2017,-4126.01867773495
2018,-4440.35539419087
2019,-4741.5888921801
2020,-4812.10335013341
2021,-4635.47674074074
2022,-4606.75042988438
2023,-4517.60562962963
2024,-4503.08088322466
2025,-4589.42062833432
2026,-4568.69108412322
2027,-4499.50533175355
2028,-4442.93867812685
2029,-4312.16906666667
2030,-4198.85319905213
2031,-4348.07542975696
2032,-4350.67420787681
2033,-4582.35867890995
2034,-4653.61301897983
2035,-4538.48164594435
2036,-4424.97749481789
2037,-4450.97627520759
2038,-4510.61814146197
2039,-4489.82665876777
2040,-4489.52486662715
2041,-4559.05763765542
2042,-4576.97122962963
2043,-4566.76390041494
2044,-4497.90771960958
2045,-4512.56738808183
2046,-4515.9578962963
2047,-4483.92021308079
2048,-4472.41122962963
2049,-4448.37588862559
2050,-4555.57288336294
2051,-4627.23282962963
2052,-4558.44723290914
2053,-4527.80035555556
2054,-4550.50023696682
2055,-4581.75937222387
2056,-4554.4455433817
2057,-4543.79819473217
2058,-4506.86862048549
2059,-4432.03189221202
2060,-4402.54360568384
2061,-4396.14264139769
2062,-4340.01472937001
2063,-4264.2368
2064,-4244.81766272189
2065,-4179.55299170616
2066,-4165.73972197575
2067,-4217.9302456348
2068,-4224.47703703704
2069,-4119.59967465247
2070,-4071.64505331754
2071,-4226.06656804734
2072,-4395.51195620006
2073,-4385.47867298578
2074,-4284.53567839196
2075,-4182.61537777778
2076,-4224.90588583259
2077,-4281.40281231498
2078,-4269.06576843352
2079,-4281.79462015962
2080,-4337.63955555556
2081,-4396.81649911295
2082,-4359.57136511697
2083,-4393.31338466094
2084,-4338.81307692308
2085,-4351.61075236967
2086,-4369.72074468085
2087,-4398.57074326325
2088,-4492.02359550562
2089,-4497.23026627219
2090,-4405.75569695176
2091,-4222.84788398935
2092,-3868.94535502959
2093,-4079.83210059172
2094,-4472.39488317066
2095,-4721.32371927746
2096,-4705.65396215257
2097,-4695.1066252588
2098,-4607.17861374408
2099,-4464.86973100798
2100,-4331.22773333333
2101,-4062.51187592319
2102,-3941.77767565965
2103,-3978.34389955687
2104,-4047.07944312796
2105,-4270.82774002954
2106,-4181.55454276413
2107,-4137.77364685004
2108,-4259.20872007094
2109,-4287.03392645314
2110,-4247.47242701268
2111,-4215.08534994069
2112,-4210.68295924395
2113,-4222.20263703704
2114,-4262.8349276646
2115,-4270.76723882806
2116,-4216.49082840237
2117,-4138.84046140195
2118,-4147.03339259259
2119,-4185.34657412877
2120,-4214.36803909953
2121,-4265.44330871492
2122,-4318.60245780278
2123,-4319.45692762186
2124,-4315.32386027235
2125,-4305.36866686373
2126,-4309.13275147929
2127,-4256.15408042578
2128,-4296.3752144336
2129,-4252.44819739953
2130,-4268.63053661429
2131,-4229.91805022157
2132,-4233.14314886061
2133,-4223.35729043684
2134,-4143.77894893112
2135,-4223.69749262537
2136,-4182.45693127962
2137,-4189.63029855158
2138,-4174.9160687815
2139,-4200.24793996469
2140,-4188.92274754683
2141,-4134.49140418016
2142,-4083.10047520048
2143,-4072.50244549204
2144,-4130.85180901542
2145,-4174.57056047198
2146,-4169.04686204855
2147,-4090.15928677563
2148,-4067.1971227246
2149,-4106.07883755589
2150,-3969.95544437905
2151,-4110.86283002077
2152,-4101.69547325103
2153,-4194.38195937873
2154,-4156.99721325902
2155,-4185.35269230769
2156,-4118.77366255144
2157,-4146.84647550777
2158,-3806.85773074662
2159,-2337.57228195938
2160,-1178.73603762493
2161,-1578.29151732378
2162,-2785.58406819518
2163,-3800.93608124253
2164,-3883.16218637993
2165,-3898.5658436214
2166,-4082.22461170848
2167,-4144.79512051734
2168,-4149.32825567503
2169,-4181.170781893
2170,-4220.73170731707
2171,-4146.85205719288
2172,-4174.29480286738
2173,-4074.28659611993
2174,-3696.09486873508
2175,-2808.2736042093
2176,-2553.08686567164
2177,-3398.59316037736
2178,-3832.90112492599
2179,-3918.21821407451
2180,-3904.68606024808
2181,-3857.54620853081
2182,-3811.04719764012
2183,-3847.07982195846
2184,-3954.36947554508
2185,-3938.96108140226
2186,-3981.73329408301
2187,-3957.53331350387
2188,-3830.02563347083
2189,-3827.62411137441
2190,-3842.43626146111
2191,-3832.91116375481
2192,-3868.94275597521
2193,-3900.50621669627
2194,-3881.77715300385
2195,-3872.25436261461
2196,-3878.14095744681
2197,-3863.72353636901
2198,-3843.39059727972
2199,-3777.31884057971
2200,-3808.04940828402
2201,-3909.35121517487
2202,-3977.47813238771
2203,-3850.42700621854
2204,-3736.16479621973
2205,-3865.09739490823
2206,-4005.92713864307
2207,-3990.33866666667
2208,-3907.62902749039
2209,-3891.27657684335
2210,-3934.0153937241
2211,-3965.05204021289
2212,-3918.93879361325
2213,-3945.15007385524
2214,-4066.54240806643
2215,-4108.24033067611
2216,-4114.67772511848
2217,-4096.25206855792
2218,-4051.85540740741
2219,-3944.87943262411
2220,-3853.30689553122
2221,-3790.24778237729
2222,-3586.46422235364
2223,-3317.35337677725
2224,-3747.50946185689
2225,-3622.82286729858
2226,-3727.15143448684
2227,-3721.61586268127
2228,-3698.16085156712
2229,-3753.17692307692
2230,-3804.63953832495
2231,-3829.53222945003
2232,-3717.83713355049
2233,-3595.60218870157
2234,-3673.87133984028
2235,-3702.17347542925
2236,-3606.6079360379
2237,-3518.05678793256
2238,-3409.99496892572
2239,-3225.5421472937
2240,-3055.85934261179
2241,-3033.91540964212
2242,-3069.83895796329
2243,-3038.25644062778
2244,-3065.13664596273
2245,-3145.19845971564
2246,-3113.23647650015
2247,-3066.77155555556
2248,-2948.87133984028
2249,-2808.243339254
2250,-2629.0171750074
2251,-2679.88612836439
2252,-2663.38933333333
2253,-2695.82165039929
2254,-2684.74955595027
2255,-2600.27420787681
2256,-2394.03873447664
2257,-1938.3947836396
2258,-2012.82243267239
2259,-3071.3157738976
2260,-3290.09413854352
2261,-3035.60118343195
2262,-2542.14281481481
2263,-2240.74142011834
2264,-2435.17584369449
2265,-2659.88510512289
2266,-2886.25103611604
2267,-2837.08343195266
2268,-2853.91560556707
2269,-2908.80035545024
2270,-2909.17969212552
2271,-2791.70971563981
2272,-2627.97897542197
2273,-2614.00917431193
2274,-2600.61303703704
2275,-2501.81971580817
2276,-2286.47377777778
2277,-1809.41037037037
2278,-1879.43533589819
2279,-2175.32918518519
2280,-1542.18440557367
2281,-1561.08964497041
2282,-1815.12359217546
2283,-1724.81610897246
2284,-1171.11752516282
2285,-1011.75303883783
2286,-830.310630737341
2287,-257.358602309742
2288,-107.259193357058
2289,-96.1142687981054
2290,-72.8628960615931
2291,-58.2345093388675
2292,-30.4309834123223
2293,-12.0809317015397
2312,-4569.52360122075
2313,-4623.31467101363
2314,-4658.81500148236
2315,-4619.17113616138
2316,-4643.36103202847
2317,-4432.40913133709
2318,-4353.56909845789
2319,-4222.96577698695
2320,-4390.79259259259
2321,-4518.90133451957
2322,-4369.82413281945
2323,-4490.92568970632
2324,-4502.17795252226
2325,-4486.43640402844
2326,-4537.93416296296
2327,-4524.49190391459
2328,-4408.7233026979
2329,-4467.39703703704
2330,-4561.63184109102
2331,-4362.48938000593
2332,-4507.05162914692
2333,-4549.88684834123
2334,-4372.19507710558
2335,-4330.13510228283
2336,-4451.78097633136
2337,-4512.72574139976
2338,-4186.62259116514
2339,-3752.37119597395
2340,-4369.33171310018
2341,-4586.00394307738
2342,-4494.87837037037
2343,-4235.19677228309
2344,-4101.35283130744
2345,-4152.2889514218
2346,-4201.44231111111
2347,-4340.31567407407
2348,-4608.3530962963
2349,-4861.33113151659
2350,-4928.40924170616
2351,-4868.58000592417
2352,-4772.3244964455
2353,-4590.63938944873
2354,-4573.20562962963
2355,-4669.82997630332
2356,-4681.26055670714
2357,-4681.95066666667
2358,-4559.02034952607
2359,-4492.17232089994
2360,-4455.11837037037
2361,-4391.43164594435
2362,-4379.10541740675
2363,-4569.99241256669
2364,-4624.66563055062
2365,-4513.26962699822
2366,-4423.8369964455
2367,-4472.57936648905
2368,-4501.39321883328
2369,-4510.75795084394
2370,-4509.39612426036
2371,-4549.58432592593
2372,-4523.03063036401
2373,-4491.89955595027
2374,-4444.25642772512
2375,-4462.09479443951
2376,-4514.03003554502
2377,-4492.24598756293
2378,-4395.67885241053
2379,-4374.46717037037
2380,-4549.66660751257
2381,-4676.33820656999
2382,-4564.4783471564
2383,-4421.49568047337
2384,-4374.50133254368
2385,-4444.13952662722
2386,-4467.75563776265
2387,-4466.70541580349
2388,-4496.23330373002
2389,-4494.01851523218
2390,-4488.578892836
2391,-4454.24729370009
2392,-4352.8338762215
2393,-4143.24945282461
2394,-3873.67736686391
2395,-3811.7085875037
2396,-3912.66943786982
2397,-4075.53885105123
2398,-4144.08758131283
2399,-4143.8164249778
2400,-4168.98563814036
2401,-4288.021472937
2402,-4389.0855789162
2403,-4301.11232633757
2404,-4169.38115555556
2405,-4073.0011820331
2406,-4134.42992895204
2407,-4211.55896449704
2408,-4225.70428867199
2409,-4241.26171597633
2410,-4297.20682825894
2411,-4351.33153686704
2412,-4344.47288035451
2413,-4361.05895235277
2414,-4335.54208505611
2415,-4349.58643364929
2416,-4385.45335699497
2417,-4424.50633510953
2418,-4500.98648328897
2419,-4523.4925192194
2420,-4465.42044378698
2421,-4384.56189772391
2422,-4310.95069588392
2423,-4309.34933490984
2424,-4290.88163808397
2425,-4486.88715216104
2426,-4549.93269287615
2427,-4601.82750665484
2428,-4515.47968056788
2429,-4429.94596273292
2430,-4374.114108252
2431,-4265.22534003548
2432,-4183.29405325444
2433,-4125.20153573538
2434,-4108.9513921801
2435,-4294.37854191263
2436,-4240.63144635447
2437,-4217.82580359776
2438,-4202.52409602845
2439,-4158.23900206673
2440,-4208.87316350711
2441,-4195.12142224845
2442,-4211.27746812926
2443,-4196.65327626918
2444,-4243.86670612607
2445,-4239.73130717026
2446,-4262.06486806997
2447,-4193.14303423849
2448,-4159.6389514218
2449,-4177.2885444346
2450,-4181.90829383886
2451,-4174.58349571893
2452,-4221.45377554042
2453,-4245.46337861784
2454,-4293.00763539509
2455,-4297.98697193501
2456,-4252.42349112426
2457,-4232.52260638298
2458,-4256.62929352646
2459,-4226.24232929353
2460,-4219.8505760709
2461,-4209.07362962963
2462,-4228.85010339734
2463,-4228.80980797637
2464,-4219.10212703102
2465,-4216.85838270142
2466,-4032.09173065564
2467,-4173.02577502214
2468,-4199.62423703704
2469,-4176.31678466077
2470,-4184.09116775341
2471,-4131.59268436578
2472,-3951.04607174622
2473,-3966.85683962264
2474,-4120.47574859176
2475,-4136.4456982911
2476,-4204.73136673584
2477,-4190.98306831567
2478,-4063.82885527877
2479,-3965.30127294257
2480,-3859.79832204887
2481,-3853.4030491415
2482,-3810.66913726653
2483,-3917.30014806041
2484,-4126.41343502493
2485,-4201.63029315961
2486,-4141.80853586248
2487,-4138.53880331753
2488,-3958.13003554502
2489,-3109.53793716657
2490,-2676.72197574682
2491,-2661.86999109528
2492,-3243.64050558495
2493,-3826.20400238949
2494,-3952.41615089891
2495,-3806.18439082514
2496,-3778.9716479622
2497,-4151.67538644471
2498,-4133.21040189125
2499,-4117.32976827094
2500,-4160.13774756134
2501,-4183.64736996768
2502,-4147.70993494973
2503,-4039.92755344418
2504,-3478.73151981076
2505,-2260.43648688476
2506,-1628.247855664
2507,-2743.3588601959
2508,-3481.94647058824
2509,-3846.39554896142
2510,-3886.92051810421
2511,-3856.28952832987
2512,-3935.94477259303
2513,-3912.11926605505
2514,-3911.05075243435
2515,-3767.50814814815
2516,-3867.17128537736
2517,-3970.24021352313
2518,-3732.85840707965
2519,-3812.45906000591
2520,-3763.49792776791
2521,-3785.68291962175
2522,-3850.74077354591
2523,-3846.41493775934
2524,-3850.77695716396
2525,-3854.43587470449
2526,-3845.68203309693
2527,-3862.16109961573
2528,-3867.14218149571
2529,-3760.31190758294
2530,-3774.7542874039
2531,-3802.00916888495
2532,-3836.26802600473
2533,-3839.67298017165
2534,-3741.59025110783
2535,-3833.69437869823
2536,-3990.36326048435
2537,-3989.89946777055
2538,-3908.11193148258
2539,-3870.88444444444
2540,-3872.42502951594
2541,-3886.25133372851
2542,-3955.21723730815
2543,-4052.54176540284
2544,-4125.52182890856
2545,-4101.96620219389
2546,-4088.29274764151
2547,-4062.84524162467
2548,-3995.602893416
2549,-3963.60728026043
2550,-3953.11846381093
2551,-3861.44924533886
2552,-3848.54360035471
2553,-3051.51360141928
2554,-3428.18722271517
2555,-3612.03606266627
2556,-3567.67317939609
2557,-3644.06558345643
2558,-3631.03346165235
2559,-3632.51699674845
2560,-3771.0198166223
2561,-3754.69082840237
2562,-3740.09878734102
2563,-3630.58976634132
2564,-3674.4553518628
2565,-3463.07837917776
2566,-3268.26560189293
2567,-3436.06126072803
2568,-3320.37414965986
2569,-3168.32179828453
2570,-3010.15981059485
2571,-3039.50029550827
2572,-3079.96594610601
2573,-3052.53987005316
2574,-3034.96238151659
2575,-3091.97754137116
2576,-3144.36097127628
2577,-3108.01951507983
2578,-3081.05710059172
2579,-3056.41846700207
2580,-2908.07746895328
2581,-2825.27057430432
2582,-2770.84722222222
2583,-2752.81292617848
2584,-2750.71090747857
2585,-2733.64476021314
2586,-2711.33432040272
2587,-2413.79390892963
2588,-2344.05474992601
2589,-3266.14501331755
2590,-3186.01125259106
2591,-2746.73358959196
2592,-2495.18774059816
2593,-2259.15714708494
2594,-2435.18407812962
2595,-2398.92662721894
2596,-2678.53786982249
2597,-2773.55239786856
2598,-2747.32918886915
2599,-2788.39834270494
2600,-2753.80621301775
2601,-2545.23748889547
2602,-2396.37337278106
2603,-2395.62670219065
2604,-2371.03495260664
2605,-2303.80153800651
2606,-2026.2448919159
2607,-1757.03991720875
2608,-2275.40550947867
2609,-2295.35159952607
2610,-1982.39988169181
2611,-1658.48948771099
2612,-1731.903521752
2613,-1745.56187092954
2614,-1404.77221563981
2615,-1004.88313609467
2616,-989.961789099526
2617,-229.156601539372
2618,-95.2486678507993
2619,-66.5277037037037
2620,-34.0290628706999
2621,-28.9478827361564
2622,-20.0603089720737
2623,-7.68199737187911
2642,-4553.20854599407
2643,-4562.06621180659
2644,-4646.58990798456
2645,-4623.20876777251
2646,-4612.09045643154
2647,-4468.34420053397
2648,-4392.12722962963
2649,-4355.5721398933
2650,-4457.70350148368
2651,-4483.86157489639
2652,-4390.22573376816
2653,-4508.12782222222
2654,-4545.43692946058
2655,-4557.86691372665
2656,-4581.98636228876
2657,-4588.17597037037
2658,-4563.58758518519
2659,-4399.87585900474
2660,-4508.44051570836
